COUNTRY,Country,VARIABLE,Variable,MEASURE,Measure,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,NAT,National currency,2009,2009,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,NAT,National currency,2010,2010,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,NAT,National currency,2011,2011,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,NAT,National currency,2012,2012,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,NAT,National currency,2013,2013,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,NAT,National currency,2014,2014,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,NAT,National currency,2015,2015,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,NAT,National currency,2016,2016,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,NAT,National currency,2017,2017,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,NAT,National currency,2018,2018,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,NAT,National currency,2019,2019,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,NAT,National currency,2020,2020,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,NAT,National currency,2021,2021,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-AIR,Airport infrastructure maintenance,NAT,National currency,2001,2001,EUR,Euro,0,Units,,,29000000,,
IRL,Ireland,I-MTN-AIR,Airport infrastructure maintenance,NAT,National currency,2002,2002,EUR,Euro,0,Units,,,29000000,,
IRL,Ireland,I-MTN-AIR,Airport infrastructure maintenance,NAT,National currency,2003,2003,EUR,Euro,0,Units,,,30000000,,
IRL,Ireland,I-MTN-AIR,Airport infrastructure maintenance,NAT,National currency,2004,2004,EUR,Euro,0,Units,,,30000000,,
IRL,Ireland,I-MTN-AIR,Airport infrastructure maintenance,NAT,National currency,2005,2005,EUR,Euro,0,Units,,,33000000,,
IRL,Ireland,I-MTN-AIR,Airport infrastructure maintenance,NAT,National currency,2006,2006,EUR,Euro,0,Units,,,35000000,,
IRL,Ireland,I-MTN-AIR,Airport infrastructure maintenance,NAT,National currency,2007,2007,EUR,Euro,0,Units,,,37000000,,
IRL,Ireland,I-MTN-AIR,Airport infrastructure maintenance,NAT,National currency,2008,2008,EUR,Euro,0,Units,,,37000000,,
IRL,Ireland,I-MTN-AIR,Airport infrastructure maintenance,NAT,National currency,2009,2009,EUR,Euro,0,Units,,,33000000,,
IRL,Ireland,I-MTN-AIR,Airport infrastructure maintenance,NAT,National currency,2010,2010,EUR,Euro,0,Units,,,34000000,,
IRL,Ireland,I-MTN-AIR,Airport infrastructure maintenance,NAT,National currency,2011,2011,EUR,Euro,0,Units,,,29000000,,
IRL,Ireland,I-MTN-AIR,Airport infrastructure maintenance,NAT,National currency,2020,2020,EUR,Euro,0,Units,,,1000000,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2000,2000,EUR,Euro,0,Units,,,115000000,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2001,2001,EUR,Euro,0,Units,,,187000000,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2002,2002,EUR,Euro,0,Units,,,128000000,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2003,2003,EUR,Euro,0,Units,,,126000000,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2004,2004,EUR,Euro,0,Units,,,121000000,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2005,2005,EUR,Euro,0,Units,,,127000000,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2006,2006,EUR,Euro,0,Units,,,135000000,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2007,2007,EUR,Euro,0,Units,,,144000000,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2008,2008,EUR,Euro,0,Units,,,104072000,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2009,2009,EUR,Euro,0,Units,,,94952000,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2010,2010,EUR,Euro,0,Units,,,84958000,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2011,2011,EUR,Euro,0,Units,,,84202000,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2012,2012,EUR,Euro,0,Units,,,88303000,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2013,2013,EUR,Euro,0,Units,,,79037000,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2014,2014,EUR,Euro,0,Units,,,105039323,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2015,2015,EUR,Euro,0,Units,,,137061887.9,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2016,2016,EUR,Euro,0,Units,,,184026407.5,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2017,2017,EUR,Euro,0,Units,,,195139432.4,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2018,2018,EUR,Euro,0,Units,,,214504436.6,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2019,2019,EUR,Euro,0,Units,,,239082226.1,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2020,2020,EUR,Euro,0,Units,,,231300730.3,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2000,2000,EUR,Euro,0,Units,,,105000000,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2001,2001,EUR,Euro,0,Units,,,132000000,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2002,2002,EUR,Euro,0,Units,,,141000000,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2003,2003,EUR,Euro,0,Units,,,144000000,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2004,2004,EUR,Euro,0,Units,,,148000000,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2005,2005,EUR,Euro,0,Units,,,156000000,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2006,2006,EUR,Euro,0,Units,,,176000000,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2007,2007,EUR,Euro,0,Units,,,184000000,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2008,2008,EUR,Euro,0,Units,,,193000000,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2009,2009,EUR,Euro,0,Units,,,170000000,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2010,2010,EUR,Euro,0,Units,,,165000000,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2011,2011,EUR,Euro,0,Units,,,159000000,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2012,2012,EUR,Euro,0,Units,,,139000000,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2013,2013,EUR,Euro,0,Units,,,128000000,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2014,2014,EUR,Euro,0,Units,,,85000000,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2015,2015,EUR,Euro,0,Units,,,82000000,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2016,2016,EUR,Euro,0,Units,,,83000000,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2017,2017,EUR,Euro,0,Units,,,81000000,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2018,2018,EUR,Euro,0,Units,,,88000000,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2019,2019,EUR,Euro,0,Units,,,75000000,,
IRL,Ireland,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR,Euro,2018,2018,EUR,Euro,0,Units,,,8000000,,
IRL,Ireland,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR,Euro,2019,2019,EUR,Euro,0,Units,,,9000000,,
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2000,2000,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2001,2001,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2002,2002,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2003,2003,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2004,2004,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2005,2005,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2006,2006,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2007,2007,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2008,2008,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2009,2009,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2010,2010,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2011,2011,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2012,2012,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2013,2013,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2014,2014,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2015,2015,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2016,2016,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2017,2017,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2018,2018,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2019,2019,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2020,2020,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2021,2021,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-AIR,Airport infrastructure maintenance,EUR,Euro,2001,2001,EUR,Euro,0,Units,,,29000000,,
IRL,Ireland,I-MTN-AIR,Airport infrastructure maintenance,EUR,Euro,2002,2002,EUR,Euro,0,Units,,,29000000,,
IRL,Ireland,I-MTN-AIR,Airport infrastructure maintenance,EUR,Euro,2003,2003,EUR,Euro,0,Units,,,30000000,,
IRL,Ireland,I-MTN-AIR,Airport infrastructure maintenance,EUR,Euro,2004,2004,EUR,Euro,0,Units,,,30000000,,
IRL,Ireland,I-MTN-AIR,Airport infrastructure maintenance,EUR,Euro,2005,2005,EUR,Euro,0,Units,,,33000000,,
IRL,Ireland,I-MTN-AIR,Airport infrastructure maintenance,EUR,Euro,2006,2006,EUR,Euro,0,Units,,,35000000,,
IRL,Ireland,I-MTN-AIR,Airport infrastructure maintenance,EUR,Euro,2007,2007,EUR,Euro,0,Units,,,37000000,,
IRL,Ireland,I-MTN-AIR,Airport infrastructure maintenance,EUR,Euro,2008,2008,EUR,Euro,0,Units,,,37000000,,
IRL,Ireland,I-MTN-AIR,Airport infrastructure maintenance,EUR,Euro,2009,2009,EUR,Euro,0,Units,,,33000000,,
IRL,Ireland,I-MTN-AIR,Airport infrastructure maintenance,EUR,Euro,2010,2010,EUR,Euro,0,Units,,,34000000,,
IRL,Ireland,I-MTN-AIR,Airport infrastructure maintenance,EUR,Euro,2011,2011,EUR,Euro,0,Units,,,29000000,,
IRL,Ireland,I-MTN-AIR,Airport infrastructure maintenance,EUR,Euro,2020,2020,EUR,Euro,0,Units,,,1000000,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2000,2000,EUR,Euro,0,Units,,,164372882.1,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2001,2001,EUR,Euro,0,Units,,,245434386.6,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2002,2002,EUR,Euro,0,Units,,,160086997.1,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2003,2003,EUR,Euro,0,Units,,,154739333.5,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2004,2004,EUR,Euro,0,Units,,,141872343.5,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2005,2005,EUR,Euro,0,Units,,,143918940,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2006,2006,EUR,Euro,0,Units,,,145641919.9,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2007,2007,EUR,Euro,0,Units,,,149014851.2,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2008,2008,EUR,Euro,0,Units,,,104561334.5,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2009,2009,EUR,Euro,0,Units,,,96582995.38,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2010,2010,EUR,Euro,0,Units,,,85807580,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2011,2011,EUR,Euro,0,Units,,,87224635.9,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2012,2012,EUR,Euro,0,Units,,,90636209.35,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2013,2013,EUR,Euro,0,Units,,,80552341.07,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2014,2014,EUR,Euro,0,Units,,,105983732.5,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2015,2015,EUR,Euro,0,Units,,,137061887.9,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2016,2016,EUR,Euro,0,Units,,,183110853.3,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2017,2017,EUR,Euro,0,Units,,,191689029.8,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2018,2018,EUR,Euro,0,Units,,,203321740.9,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2019,2019,EUR,Euro,0,Units,,,221783141.1,,
IRL,Ireland,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2020,2020,EUR,Euro,0,Units,,,212202504.8,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2000,2000,EUR,Euro,0,Units,,,150079588,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2001,2001,EUR,Euro,0,Units,,,173247802.3,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2002,2002,EUR,Euro,0,Units,,,176345832.8,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2003,2003,EUR,Euro,0,Units,,,176844952.6,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2004,2004,EUR,Euro,0,Units,,,173529808.6,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2005,2005,EUR,Euro,0,Units,,,176782320,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2006,2006,EUR,Euro,0,Units,,,189873910.4,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2007,2007,EUR,Euro,0,Units,,,190407865.5,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2008,2008,EUR,Euro,0,Units,,,193907463.6,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2009,2009,EUR,Euro,0,Units,,,172920098.7,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2010,2010,EUR,Euro,0,Units,,,166650000,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2011,2011,EUR,Euro,0,Units,,,164707692.3,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2012,2012,EUR,Euro,0,Units,,,142672764.2,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2013,2013,EUR,Euro,0,Units,,,130454086.8,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2014,2014,EUR,Euro,0,Units,,,85764235.76,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2015,2015,EUR,Euro,0,Units,,,82000000,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2016,2016,EUR,Euro,0,Units,,,82587064.68,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2017,2017,EUR,Euro,0,Units,,,79567779.96,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2018,2018,EUR,Euro,0,Units,,,83412322.27,,
IRL,Ireland,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2019,2019,EUR,Euro,0,Units,,,69573283.86,,
IRL,Ireland,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR_CONST,Constant Euro,2018,2018,EUR,Euro,0,Units,,,7582938.389,,
IRL,Ireland,I-MTN-RD-MOTW,Road infrastructure maintenance: Of which motorway,EUR_CONST,Constant Euro,2019,2019,EUR,Euro,0,Units,,,8348794.063,,
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2000,2000,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2001,2001,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2002,2002,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2003,2003,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2004,2004,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2005,2005,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2006,2006,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2007,2007,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2008,2008,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2009,2009,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2010,2010,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2011,2011,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2012,2012,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2013,2013,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2014,2014,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2015,2015,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2016,2016,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2017,2017,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2018,2018,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2019,2019,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2020,2020,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2021,2021,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
IRL,Ireland,I-MTN-AIR,Airport infrastructure maintenance,EUR_CONST,Constant Euro,2001,2001,EUR,Euro,0,Units,,,38062017.18,,
IRL,Ireland,I-MTN-AIR,Airport infrastructure maintenance,EUR_CONST,Constant Euro,2002,2002,EUR,Euro,0,Units,,,36269710.29,,
IRL,Ireland,I-MTN-AIR,Airport infrastructure maintenance,EUR_CONST,Constant Euro,2003,2003,EUR,Euro,0,Units,,,36842698.46,,
IRL,Ireland,I-MTN-AIR,Airport infrastructure maintenance,EUR_CONST,Constant Euro,2004,2004,EUR,Euro,0,Units,,,35174961.2,,
IRL,Ireland,I-MTN-AIR,Airport infrastructure maintenance,EUR_CONST,Constant Euro,2005,2005,EUR,Euro,0,Units,,,37396260,,
IRL,Ireland,I-MTN-AIR,Airport infrastructure maintenance,EUR_CONST,Constant Euro,2006,2006,EUR,Euro,0,Units,,,37759016.26,,
IRL,Ireland,I-MTN-AIR,Airport infrastructure maintenance,EUR_CONST,Constant Euro,2007,2007,EUR,Euro,0,Units,,,38288538.16,,
IRL,Ireland,I-MTN-AIR,Airport infrastructure maintenance,EUR_CONST,Constant Euro,2008,2008,EUR,Euro,0,Units,,,37173969.71,,
IRL,Ireland,I-MTN-AIR,Airport infrastructure maintenance,EUR_CONST,Constant Euro,2009,2009,EUR,Euro,0,Units,,,33566842.7,,
IRL,Ireland,I-MTN-AIR,Airport infrastructure maintenance,EUR_CONST,Constant Euro,2010,2010,EUR,Euro,0,Units,,,34340000,,
IRL,Ireland,I-MTN-AIR,Airport infrastructure maintenance,EUR_CONST,Constant Euro,2011,2011,EUR,Euro,0,Units,,,30041025.64,,
IRL,Ireland,I-MTN-AIR,Airport infrastructure maintenance,EUR_CONST,Constant Euro,2020,2020,EUR,Euro,0,Units,,,917431.1927,,
ISR,Israel,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2000,2000,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ISR,Israel,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2001,2001,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ISR,Israel,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2002,2002,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ISR,Israel,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2003,2003,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ISR,Israel,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2004,2004,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ISR,Israel,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2005,2005,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ISR,Israel,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2006,2006,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ISR,Israel,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2007,2007,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
